shop,ProductID,name,category,price,url
Zavvi,31313,LEGO MINDSTORMS: EV3 Robot Coding Robotics Kit (31313),,£249.99,https://www.zavvi.com/p/toys-lego/lego-mindstorms-ev3-robot-coding-robotics-kit-31313/10757770/
Zavvi,77254,LEGO Speed Champions Ferrari SF90 XX Stradale Sports Car 77254,,£22.99,https://www.zavvi.com/p/toys/lego-speed-champions-ferrari-sf90-xx-stradale-sports-car-77254/17650840/
